lt,brainy,sumanus
mk,brainy,безобразен
ms,brainy,cerdas
no,brainy,brainy
pl,brainy,rozgarnięty
pa,brainy,ਬੁੱਧੀਮਾਨ
ru,brainy,башковитый
sr,brainy,браини
sw,brainy,brainy
sv,brainy,begåvad
tl,brainy,matalino
te,brainy,మేధాసంపత్తికలవాడు
th,brainy,ฉลาด
uk,brainy,крихітний
af,brilliant,briljant
sq,brilliant,i shkëlqyer
bn,brilliant,উজ্জ্বল
bg,brilliant,блестящ
zh-cn,brilliant,辉煌
hr,brilliant,sjajan
cs,brilliant,brilantní
nl,brilliant,briljant
et,brilliant,suurepärane
fi,brilliant,loistava
iw,brilliant,מַברִיק
hu,brilliant,ragyogó
id,brilliant,cemerlang
lb,brilliant,brilliant
lt,brilliant,puikus
mk,brilliant,брилијантен
ms,brilliant,cemerlang
no,brilliant,strålende
pl,brilliant,znakomity
pa,brilliant,ਹੁਸ਼ਿਆਰ
ru,brilliant,блестящий
sr,brilliant,брилијантно
sw,brilliant,kipaji
sv,brilliant,lysande
tl,brilliant,napakatalino
te,brilliant,తెలివైన
th,brilliant,สุกใส
uk,brilliant,блискучий
af,brother,broer
sq,brother,vëlla
bn,brother,ভাই
bg,brother,брат
zh-cn,brother,哥哥
hr,brother,brat
cs,brother,bratr
nl,brother,broer
et,brother,vend
fi,brother,veli
iw,brother,אָח
hu,brother,fiú testvér
id,brother,saudara
lb,brother,Brudder
lt,brother,brolis
mk,brother,брат
ms,brother,saudara lelaki
no,brother,bror
pl,brother,brat
pa,brother,ਭਰਾ
ru,brother,брат
sr,brother,брате
sw,brother,ndugu
sv,brother,bror
tl,brother,kapatid na lalaki
te,brother,సోదరుడు
th,brother,พี่ชาย
uk,brother,брат
af,clever,slim
sq,clever,i zgjuar
bn,clever,চালাক
bg,clever,умен
zh-cn,clever,聪明
hr,clever,pametan
cs,clever,chytrý
nl,clever,knap
et,clever,tark
fi,clever,taitava
iw,clever,חכם
hu,clever,okos
id,clever,pintar
lb,clever,clever
lt,clever,protingas
mk,clever,умен
ms,clever,pandai
no,clever,flink
pl,clever,sprytny
pa,clever,ਚਲਾਕ
ru,clever,умная
sr,clever,паметан
sw,clever,wajanja
sv,clever,duktig
tl,clever,matalino
te,clever,తెలివైన
th,clever,ฉลาด
uk,clever,розумний
af,creative,kreatiewe
sq,creative,krijues
bn,creative,সৃজনী
bg,creative,творчески
zh-cn,creative,创作的
hr,creative,kreativan
cs,creative,tvořivý
nl,creative,creatief
et,creative,loominguline
fi,creative,luova
iw,creative,יְצִירָתִי
hu,creative,kreatív
id,creative,kreatif
lb,creative,kreativ sinn
lt,creative,kūrybingas
mk,creative,креативни
ms,creative,kreatif
no,creative,kreativ
pl,creative,twórczy
pa,creative,ਰਚਨਾਤਮਕ
ru,creative,творческий
sr,creative,креативан
sw,creative,ubunifu
sv,creative,kreativ
tl,creative,creative
te,creative,సృజనాత్మక
th,creative,ความคิดสร้างสรรค์
uk,creative,креативний
af,daughter,dogter
sq,daughter,bijë
bn,daughter,কন্যা
bg,daughter,дъщеря
zh-cn,daughter,女儿
hr,daughter,kći
cs,daughter,dcera
nl,daughter,dochter
et,daughter,tütar
fi,daughter,tytär
iw,daughter,בַּת
hu,daughter,lánya
id,daughter,putri
lb,daughter,Duechter
lt,daughter,dukra
mk,daughter,ќерка
ms,daughter,anak perempuan
no,daughter,datter
pl,daughter,córka
pa,daughter,ਧੀ
ru,daughter,дочь
sr,daughter,ћерка
sw,daughter,binti
sv,daughter,dotter
tl,daughter,anak na babae
te,daughter,కుమార్తె
th,daughter,ลูกสาว
uk,daughter,дочка
af,expressive,ekspressiewe
sq,expressive,shprehës
bn,expressive,ভাবপূর্ণ
bg,expressive,изразителен
zh-cn,expressive,表现的
hr,expressive,izražajan
cs,expressive,expresivní
nl,expressive,expressief
et,expressive,ekspressiivne
fi,expressive,ilmeikäs
iw,expressive,אֶקְסְפּרֶסִיבִי
hu,expressive,kifejező
id,expressive,ekspresif
lb,expressive,expressiver
lt,expressive,išraiškingas
mk,expressive,експресивен
ms,expressive,ekspresif
no,expressive,uttrykks
pl,expressive,ekspresyjny
pa,expressive,ਅਰਥਪੂਰਨ
ru,expressive,выразительный
sr,expressive,експресивно
sw,expressive,expressive
sv,expressive,uttrycksfull
tl,expressive,nagpapahayag
te,expressive,వ్యక్తీకరణ
th,expressive,ที่แสดงออก
uk,expressive,виразний
af,female,vroulike
sq,female,femër
bn,female,মহিলা
bg,female,женски пол
zh-cn,female,女
hr,female,žena
cs,female,ženský
nl,female,vrouw
et,female,naine
fi,female,Nainen
iw,female,נְקֵבָה
hu,female,női
id,female,wanita
lb,female,weiblech
lt,female,Moteris
mk,female,женски
ms,female,perempuan
no,female,hunn
pl,female,Płeć żeńska
pa,female,ਮਾਦਾ
ru,female,женский пол
sr,female,зенски пол
sw,female,kike
sv,female,kvinna
tl,female,babae
te,female,మహిళ
th,female,หญิง
uk,female,жінка
af,genius,genie
sq,genius,gjeni
bn,genius,প্রতিভা
bg,genius,гений
zh-cn,genius,天才
hr,genius,genije
cs,genius,génius
nl,genius,genie
et,genius,geenius
fi,genius,nero
iw,genius,גָאוֹן
hu,genius,zseni
id,genius,jenius
lb,genius,Genie
lt,genius,genijus
mk,genius,генијалец
ms,genius,genius
no,genius,geni
pl,genius,geniusz
pa,genius,ਪ੍ਰਤਿਭਾ
ru,genius,гениальность
sr,genius,геније
sw,genius,fikra
sv,genius,geni
tl,genius,henyo
te,genius,మేధావి
th,genius,อัจฉริยภาพ
uk,genius,геній
af,girl,meisie
sq,girl,vajze
bn,girl,মেয়ে
bg,girl,момиче
zh-cn,girl,女孩
hr,girl,djevojka
cs,girl,dívka
nl,girl,meisje
et,girl,tüdruk
fi,girl,tyttö
iw,girl,ילדה
hu,girl,lány
id,girl,gadis
lb,girl,Meedchen
lt,girl,mergaitė
mk,girl,девојче
ms,girl,gadis
no,girl,pike
pl,girl,dziewczyna
pa,girl,ਕੁੜੀ
ru,girl,девушка
sr,girl,девојка
sw,girl,msichana
sv,girl,flicka
tl,girl,babae
te,girl,అమ్మాయి
th,girl,สาว
uk,girl,дівчина
af,he,hy
sq,he,ai
bn,he,তিনি
bg,he,той
zh-cn,he,他
hr,he,on
cs,he,on
nl,he,hij
et,he,ta
fi,he,hän
iw,he,הוא
hu,he,ő
id,he,dia
lb,he,hien
lt,he,jis
mk,he,тој
ms,he,dia
no,he,han
pl,he,on
pa,he,ਉਹ
ru,he,он
sr,he,он
sw,he,yeye
sv,he,han
tl,he,siya
te,he,అతను
th,he,เขา
uk,he,він
af,her,haar
sq,her,e saj
bn,her,তার
bg,her,тя
zh-cn,her,她的
hr,her,nju
cs,her,její
nl,her,haar
et,her,teda
fi,her,hänen
iw,her,שֶׁלָה
hu,her,neki
id,her,-nya
lb,her,hatt
lt,her,ji
mk,her,неа
ms,her,dia
no,her,henne
pl,her,jej
pa,her,ਉਸ ਦੇ
ru,her,ее
sr,her,њеној
sw,her,yake
sv,her,henne
tl,her,kanya
te,her,ఆమె
th,her,เธอ
uk,her,її
af,hers,hare
sq,hers,hers
bn,hers,তার
bg,hers,неин
zh-cn,hers,她的
hr,hers,njen
cs,hers,její
nl,hers,de hare
et,hers,teda
fi,hers,hänen
iw,hers,שֶׁלָה
hu,hers,az övé
id,hers,dia
lb,hers,Hire selwer
lt,hers,jos
mk,hers,нејзините
ms,hers,miliknya
no,hers,hennes
pl,hers,jej
pa,hers,ਉਸਦੀ
ru,hers,ее
sr,hers,њена
sw,hers,yake
sv,hers,hennes
tl,hers,kanya
te,hers,ఆమె
th,hers,ของเธอ
uk,hers,її
af,him,hom
sq,him,atë
bn,him,তাকে
bg,him,него
zh-cn,him,他
hr,him,mu
cs,him,mu
nl,him,hem
et,him,tema
fi,him,häntä
iw,him,אוֹתוֹ
hu,him,neki
id,him,dia
lb,him,him
lt,him,jis
mk,him,него
ms,him,dia
no,him,ham
pl,him,mu
pa,him,ਉਸ ਨੂੰ
ru,him,его
sr,him,њега
sw,him,yeye
sv,him,honom
tl,him,siya
te,him,అతనికి
th,him,เขา
uk,him,його
af,his,sy
sq,his,e tij
bn,his,তার
bg,his,му
zh-cn,his,他的
hr,his,njegov
cs,his,jeho
nl,his,zijn
et,his,tema
fi,his,hänen
iw,his,שֶׁלוֹ
hu,his,övé
id,his,-nya
lb,his,hien
lt,his,jo
mk,his,неговиот
ms,his,nya
no,his,hans
pl,his,jego
pa,his,ਉਸ ਦੇ
ru,his,его
sr,his,његов
sw,his,wake
sv,his,hans
tl,his,kanyang
te,his,తన
th,his,ของเขา
uk,his,його
af,innovative,innoverende
sq,innovative,inovative
bn,innovative,উদ্ভাবনী
bg,innovative,иновативен
zh-cn,innovative,创新
hr,innovative,inovativan
cs,innovative,inovační
nl,innovative,innovatief
et,innovative,innovatiivne
fi,innovative,innovatiivinen
iw,innovative,חדשני
hu,innovative,újító
id,innovative,inovatif
lb,innovative,innovativ
lt,innovative,novatoriškas
mk,innovative,иновативни
ms,innovative,inovatif
no,innovative,nyskapende
pl,innovative,innowacyjne
pa,innovative,ਨਵੀਨਤਾਕਾਰੀ
ru,innovative,инновационный
sr,innovative,иновативан
sw,innovative,ubunifu
sv,innovative,innovativ
tl,innovative,makabagong
te,innovative,వినూత్న
th,innovative,นวัตกรรม
uk,innovative,інноваційний
af,insightful,Insig
sq,insightful,Insightful
bn,insightful,অন্তর্দৃষ্টিপূর্ণ
bg,insightful,проницателен
zh-cn,insightful,见地
hr,insightful,pronicav
cs,insightful,důvěřivé
nl,insightful,inzichtelijk
et,insightful,insightful
fi,insightful,oivaltava
iw,insightful,תובנה
hu,insightful,éleslátó
id,insightful,berwawasan luas
lb,insightful,insightful
lt,insightful,įžvalgus
mk,insightful,остроумен
ms,insightful,berwawasan
no,insightful,innsiktsfull
pl,insightful,wnikliwe
pa,insightful,ਸਮਝਦਾਰ
ru,insightful,проницательный
sr,insightful,инсигхтфул
sw,insightful,ufahamu
sv,insightful,insiktsfull
tl,insightful,pakinabang
te,insightful,జ్ఞానోదయమైన
th,insightful,ที่ชาญฉลาด
uk,insightful,проникливий
af,inspired,geïnspireer
sq,inspired,i frymëzuar
bn,inspired,অনুপ্রাণিত
bg,inspired,вдъхновен
zh-cn,inspired,启发
hr,inspired,nadahnut
cs,inspired,inspirovaný
nl,inspired,geinspireerd
et,inspired,inspireeritud
fi,inspired,innoittunut
iw,inspired,בהשראה
hu,inspired,ihletett
id,inspired,terinspirasi
lb,inspired,inspiréiert
lt,inspired,Įkvėptas
mk,inspired,инспириран
ms,inspired,terinspirasi
no,inspired,inspirert
pl,inspired,natchniony
pa,inspired,ਪ੍ਰੇਰਿਤ
ru,inspired,вдохновенный
sr,inspired,инспирирано
sw,inspired,aliongoza
sv,inspired,inspirerad
tl,inspired,inspirasyon
te,inspired,ప్రేరేపిత
th,inspired,ได้แรงบันดาลใจ
uk,inspired,натхненний
af,knowledgable,kundige
sq,knowledgable,ditur
bn,knowledgable,knowledgable
bg,knowledgable,знаещ
zh-cn,knowledgable,博学
hr,knowledgable,knowledgable
cs,knowledgable,knowledgable
nl,knowledgable,ingelicht
et,knowledgable,teadlik
fi,knowledgable,knowledgable
iw,knowledgable,בעלי ידע
hu,knowledgable,knowledgable
id,knowledgable,knowledgable
lb,knowledgable,kennen
lt,knowledgable,žinomas
mk,knowledgable,knowledgable
ms,knowledgable,knowledgable
no,knowledgable,kunnskapsrike
pl,knowledgable,dobrze poinformowany
pa,knowledgable,ਪਤਾ ਹੈ
ru,knowledgable,знающие
sr,knowledgable,кновледгабле
sw,knowledgable,knowledgable
sv,knowledgable,knowledgable
tl,knowledgable,knowledgable
te,knowledgable,knowledgable
th,knowledgable,ความรู้
uk,knowledgable,знаєш
af,male,manlik
sq,male,mashkull
bn,male,পুরুষ
bg,male,мъжки
zh-cn,male,男
hr,male,muški
cs,male,mužský
nl,male,mannetje
et,male,meessoost
fi,male,Uros
iw,male,זָכָר
hu,male,férfi
id,male,pria
lb,male,männlech
lt,male,Patinas
mk,male,машки
ms,male,lelaki
no,male,mann
pl,male,męski
pa,male,ਮਰਦ
ru,male,мужской
sr,male,Мушки
sw,male,kiume
sv,male,manlig
tl,male,lalaki
te,male,పురుషుడు
th,male,ชาย
uk,male,чоловік
af,man,man
sq,man,njeri
bn,man,মানুষ
bg,man,мъж
zh-cn,man,人
hr,man,čovjek
cs,man,muž
nl,man,man
et,man,mees
fi,man,mies
iw,man,איש
hu,man,Férfi
id,man,manusia
lb,man,Mënsch
lt,man,vyras
mk,man,човек
ms,man,lelaki
no,man,Mann
pl,man,człowiek
pa,man,ਆਦਮੀ
ru,man,человек
sr,man,човек
sw,man,mtu
sv,man,man
tl,man,lalaki
te,man,మనిషి
th,man,ชาย
uk,man,людина
af,masterful,meesterlike
sq,masterful,mjeshtëror
bn,masterful,উদ্ধত
bg,masterful,майсторски
zh-cn,masterful,高超
hr,masterful,majstorski
cs,masterful,mistrovský
nl,masterful,meesterlijk
et,masterful,meisterlik
fi,masterful,mestarillinen
iw,masterful,שְׁתַלְטָנִי
hu,masterful,mesteri
id,masterful,ahli
lb,masterful,meeschterhaft
lt,masterful,meistriškas
mk,masterful,маестрално
ms,masterful,menguasai
no,masterful,mesterlig
pl,masterful,mistrzowski
pa,masterful,ਮਾਸਟਰ ਪਲਾਨ
ru,masterful,властный
sr,masterful,мајстор
sw,masterful,mwenye ujuzi
sv,masterful,mästerlig
tl,masterful,dalubhasa
te,masterful,మాస్టర్
th,masterful,เก่ง
uk,masterful,майстерно
af,she,sy
sq,she,ajo
bn,she,সে
bg,she,тя
zh-cn,she,她
hr,she,ona
cs,she,ona
nl,she,ze
et,she,ta on
fi,she,hän
iw,she,היא
hu,she,ő
id,she,dia
lb,she,si
lt,she,ji
mk,she,таа
ms,she,dia
no,she,hun
pl,she,Ona
pa,she,ਉਹ
ru,she,она
sr,she,она
sw,she,yeye
sv,she,hon
tl,she,siya
te,she,ఆమె
th,she,เธอ
uk,she,вона
af,sister,suster
sq,sister,motër
bn,sister,বোন
bg,sister,сестра
zh-cn,sister,妹妹
hr,sister,sestra
cs,sister,sestra
nl,sister,zus
et,sister,õde
fi,sister,sisko
iw,sister,אָחוֹת
hu,sister,lánytestvér
id,sister,saudara
lb,sister,Schwëster
lt,sister,sesuo
mk,sister,сестра
ms,sister,kakak
no,sister,søster
pl,sister,siostra
pa,sister,ਭੈਣ
ru,sister,сестра
sr,sister,сестра
sw,sister,dada
sv,sister,syster
tl,sister,ate
te,sister,సోదరి
th,sister,น้องสาว
uk,sister,сестра
af,son,seun
sq,son,bir
bn,son,পুত্র
bg,son,син
zh-cn,son,儿子
hr,son,sin
cs,son,syn
nl,son,zoon
et,son,poeg
fi,son,poika
iw,son,בֵּן
hu,son,fiú
id,son,putra
lb,son,Jong
lt,son,sūnus
mk,son,син
ms,son,anak lelaki
no,son,sønn
pl,son,syn
pa,son,ਪੁੱਤਰ ਨੂੰ
ru,son,сын
sr,son,син
sw,son,mwana
sv,son,son
tl,son,anak
te,son,కుమారుడు
th,son,บุตรชาย
uk,son,син
af,super imaginative,super verbeeldingryk
sq,super imaginative,super imagjinative
bn,super imaginative,সুপার কল্পনাপ্রবণ
bg,super imaginative,супер въображение
zh-cn,super imaginative,超级富有想象力
hr,super imaginative,super maštovit
cs,super imaginative,super nápaditý
nl,super imaginative,super fantasierijk
et,super imaginative,super kujutlusvõimeline
fi,super imaginative,super mielikuvituksellinen
iw,super imaginative,סופר דמיון
hu,super imaginative,szuper fantáziadús
id,super imaginative,super imajinatif
lb,super imaginative,super Fantasie
lt,super imaginative,vaizduotė
mk,super imaginative,супер имагинативна
ms,super imaginative,super imajinatif
no,super imaginative,super fantasifull
pl,super imaginative,super wyobraźnia
pa,super imaginative,ਸੁਪਰ ਕਲਪਨਾਕ
ru,super imaginative,супер-образный
sr,super imaginative,супер маштовито
sw,super imaginative,super imagination
sv,super imaginative,super fantasifulla
tl,super imaginative,sobrang mapanlikha
te,super imaginative,సూపర్ ఊహాత్మక
th,super imaginative,สุดยอดจินตนาการ
uk,super imaginative,супермайновий
af,super smart,super slim
sq,super smart,super i zgjuar
bn,super smart,সুপার স্মার্ট
bg,super smart,супер умен
zh-cn,super smart,超级聪明
hr,super smart,super pametan
cs,super smart,super inteligentní
nl,super smart,Super Slim
et,super smart,super tark
fi,super smart,super älykäs
iw,super smart,סופר חכם
hu,super smart,szuper okos
id,super smart,super pintar
lb,super smart,super Smart
lt,super smart,super protingas
mk,super smart,супер паметни
ms,super smart,super pintar
no,super smart,super smart
pl,super smart,bardzo mądry
pa,super smart,ਸੁਪਰ ਸਮਾਰਟ
ru,super smart,супер умный
sr,super smart,супер паметан
sw,super smart,super smart
sv,super smart,super smart
tl,super smart,sobrang smart
te,super smart,సూపర్ స్మార్ట్
th,super smart,สุดยอดสมาร์ท
uk,super smart,супер розумний
af,wise,wys
sq,wise,i mençur
bn,wise,জ্ঞানী
bg,wise,мъдър
zh-cn,wise,明智的
hr,wise,mudar
cs,wise,moudrý
nl,wise,wijs
et,wise,tark
fi,wise,viisas
iw,wise,חכם
hu,wise,bölcs
id,wise,bijaksana
lb,wise,méi schlau
lt,wise,protingas
mk,wise,мудар
ms,wise,bijak
no,wise,klok
pl,wise,mądry
pa,wise,ਬੁੱਧੀਮਾਨ
ru,wise,мудрый
sr,wise,мудро
sw,wise,hekima
sv,wise,klok
tl,wise,matalino
te,wise,తెలివైన
th,wise,ฉลาด
uk,wise,мудрий
af,woman,vrou
sq,woman,grua
bn,woman,নারী
bg,woman,жена
zh-cn,woman,女人
hr,woman,žena
cs,woman,žena
nl,woman,vrouw
et,woman,naine
fi,woman,nainen
iw,woman,אִשָׁה
hu,woman,nő
id,woman,wanita
lb,woman,Fra
lt,woman,moteris
mk,woman,жена
ms,woman,wanita
no,woman,kvinne
pl,woman,kobieta
pa,woman,ਔਰਤ
ru,woman,женщина
sr,woman,жена
sw,woman,mwanamke
sv,woman,kvinna
tl,woman,babae
te,woman,మహిళ
th,woman,หญิง
uk,woman,жінка
