covered,0.161253265,0.109264711,-0.051988555
berry,0.228363204,0.197484789,-0.030878416
back,0.247500998,0.289661171,0.042160172
though,0.299715938,0.311809283,0.012093346
really,0.273908742,0.257860799,-0.016047943
mean,0.184511811,0.178232907,-0.006278904
handful,0.178936575,0.22169085,0.042754274
there,0.201736563,0.182818426,-0.018918137
were,0.191183725,0.20484737,0.013663646
many,0.21245035,0.232928517,0.020478167
right,0.180063272,0.195195363,0.015132091
up,0.237301986,0.263481214,0.026179228
close,0.17908352,0.174659673,-0.004423847
had,0.298515791,0.321915404,0.023399613
stopped,0.18957806,0.246642951,0.057064891
you,0.251938033,0.237113049,-0.014824984
run,0.181038997,0.183636171,0.002597174
your,0.257891583,0.231096247,-0.026795336
own,0.263787659,0.28304707,0.019259411
wants,0.337790641,0.302493905,-0.035296736
next,0.257769379,0.266785057,0.009015678
but,0.317101034,0.349506427,0.032405392
feet,0.194467937,0.19663454,0.002166603
tired,0.268807009,0.287431422,0.018624413
standing,0.23655984,0.259675781,0.023115942
walking,0.258288505,0.270674267,0.012385762
sat,0.106778577,0.149184793,0.042406216
middle,0.188564721,0.188052163,-5.13E-04
clump,0.152041245,0.16892271,0.016881466
other,0.231132211,0.239200942,0.008068731
side,0.188125775,0.214000217,0.025874443
bear,0.220494162,0.228451263,0.007957101
came,0.228084,0.296752539,0.068668539
eat,0.210382408,0.213007135,0.002624728
lots,0.177823363,0.181636557,0.003813194
grow,0.172654243,0.166184507,-0.006469736
big,0.178463627,0.23670144,0.058237813
fat,0.193977519,0.206718688,0.012741169
must,0.204375038,0.191340129,-0.013034909
store,0.160558329,0.144470798,-0.016087531
long,0.189033286,0.209606546,0.02057326
cold,0.164769026,0.150203911,-0.014565116
followed,0.186022557,0.223817562,0.037795005
hustle,0.221425177,0.270514541,0.049089364
catch,0.1786658,0.221021504,0.042355704
hustling,0.299815503,0.331133473,0.031317971
over,0.172453616,0.192483215,0.0200296
could,0.21534332,0.236638273,0.021294953
reach,0.156125133,0.166623972,0.010498839
from,0.218379664,0.245682663,0.027302999
where,0.256158298,0.284547907,0.02838961
sitting,0.280050633,0.278049873,-0.00200076
started,0.164791877,0.226420515,0.061628637
find,0.234477357,0.214408034,-0.020069323
heard,0.224169964,0.233331831,0.009161867
noise,0.151948937,0.136347718,-0.015601219
around,0.211242258,0.22158717,0.010344912
rock,0.195037423,0.178718197,-0.016319225
thought,0.240055263,0.249671306,0.009616042
is,0.194217514,0.17093875,-0.023278764
my,0.299243789,0.272741587,-0.026502202
crow,0.253503301,0.219715347,-0.033787954
children,0.336206815,0.256972323,-0.079234492
they,0.32107357,0.30888998,-0.01218359
flew,0.146874842,0.160372125,0.013497284
away,0.230523577,0.24096438,0.010440803
saying,0.301062918,0.325017251,0.023954333
caw,0.104518083,0.102181857,-0.002336226
another,0.313072794,0.337325544,0.024252749
surely,0.223483506,0.249816068,0.026332562
i,0.196299538,0.202941947,0.006642409
bear‰Ûªs,NA,NA,NA
instead,0.22446139,0.266004196,0.041542806
tramping,0.159688404,0.170394673,0.010706269
thinking,0.237923098,0.256613027,0.018689929
about,0.21338953,0.204233441,-0.009156088
storing,0.117655788,0.111993686,-0.005662102
tramped,0.169856347,0.185731952,0.015875605
by,0.189620347,0.225052891,0.035432544
time,0.270316259,0.287282138,0.016965879
eaten,0.197247596,0.185964293,-0.011283303
without,0.213262675,0.234310133,0.021047459
moving,0.163408657,0.197503995,0.034095337
hustled,0.254593702,0.298818458,0.044224756
hunted,0.205629273,0.240165111,0.034535839
nowhere,0.240866629,0.24832421,0.007457581
be,0.222588833,0.217327356,-0.005261477
seen,0.23402888,0.220717315,-0.013311566
stump,0.189269959,0.227698826,0.038428867
partridge,0.217169332,0.202221336,-0.014947997
sal‰Ûªs,NA,NA,NA
canning,0.151743256,0.169351351,0.017608095
mixed,0.158727369,0.149075378,-0.009651991
each,0.213144835,0.20860598,-0.004538855
among,0.201489228,0.212426881,0.010937653
munch,0.218992788,0.204935484,-0.014057304
gulp,0.148432421,0.148596862,1.64E-04
possibly,0.190889462,0.196771035,0.005881573
hold,0.217606935,0.21876555,0.001158615
swallow,0.21132701,0.185611404,-0.025715606
nothing,0.250556457,0.25768078,0.007124323
turned,0.241031675,0.274571712,0.033540037
see,0.151988479,0.171754885,0.019766406
what,0.256129029,0.264012997,0.007883968
earth,0.193764662,0.188248285,-0.005516377
make,0.206902041,0.212500343,0.005598302
like,0.240545038,0.235055527,-0.005489511
grumph,NA,NA,NA
cried,0.337336742,0.334774991,-0.002561751
choking,0.23239517,0.253727028,0.021331858
mouthful,0.264632323,0.245760744,-0.018871579
not,0.209921757,0.227806618,0.017884861
child,0.415449282,0.337973274,-0.077476008
good,0.238094027,0.260689546,0.022595519
look,0.235416174,0.208069397,-0.027346777
backed,0.140014149,0.157408915,0.017394766
old,0.2729151,0.288953443,0.016038343
enough,0.212505178,0.234772607,0.022267429
shy,0.335463681,0.290082277,-0.045381404
people,0.245553155,0.244089894,-0.001463261
even,0.290258051,0.307335146,0.017077094
very,0.23332752,0.241779316,0.008451796
person,0.388748258,0.370924604,-0.017823654
fast,0.138702661,0.15968911,0.020986449
hunt,0.222709481,0.215385011,-0.00732447
kept,0.222783077,0.237970497,0.01518742
padded,0.16113696,0.163881044,0.002744084
peeked,0.226651316,0.212035896,-0.014615421
into,0.177235793,0.190261061,0.013025268
course,0.189929441,0.182579628,-0.007349812
only,0.233027123,0.27056137,0.037534247
taste,0.213495243,0.221203584,0.007708341
few,0.210166739,0.232485,0.022318261
together,0.254918099,0.212194774,-0.042723325
tasted,0.223746228,0.251205401,0.027459173
tremendous,0.228546933,0.269786211,0.041239278
mistake,0.248495576,0.271232679,0.022737102
turning,0.196842624,0.235279546,0.038436922
these,0.194094489,0.2033489,0.00925441
almost,0.245317119,0.243987009,-0.00133011
spilled,0.191672151,0.183854079,-0.007818072
entire,0.179556544,0.222787947,0.043231404
gasped,0.251288914,0.253199555,0.001910642
goodness,0.22838651,0.225121242,-0.003265268
are,0.147551073,0.130798416,-0.016752657
oh,0.187295488,0.185831374,-0.001464114
just,0.244999948,0.270066877,0.025066929
munching,0.193869778,0.235608045,0.041738266
swallowing,0.229199438,0.226909702,-0.002289736
licking,0.227123074,0.214152268,-0.012970807
lips,0.274344271,0.223898188,-0.050446084
bears,0.177071109,0.203769297,0.026698188
quickly,0.234989893,0.278210176,0.043220283
hadn‰Ûªt,NA,NA,NA
gone,0.249017446,0.235650122,-0.013367325
far,0.188900336,0.213819273,0.024918937
before,0.244806679,0.292669257,0.047862578
knew,0.306893381,0.335776905,0.028883524
made,0.174768579,0.203785203,0.029016624
kind,0.282497072,0.246868705,-0.035628367
full,0.163164217,0.15911148,-0.004052737
stored,0.128118391,0.107662883,-0.020455507
drove,0.149444627,0.207610925,0.058166298
whole,0.193451524,0.228986153,0.035534629
besides,0.229937936,0.269153597,0.039215662
brown,0.212011125,0.204664137,-0.007346988
do,0.176084346,0.174012582,-0.002071764
red,0.156363818,0.158939649,0.002575831
bird,0.220439196,0.224498849,0.004059653
looking,0.243930969,0.243196898,-7.34E-04
at,0.217553933,0.220091337,0.002537405
me,0.287909933,0.271788787,-0.016121145
yellow,0.178148458,0.177406943,-7.42E-04
blue,0.199585513,0.175358453,-0.02422706
horse,0.248938289,0.27084065,0.021902361
green,0.164558684,0.162804833,-0.001753851
frog,0.164171208,0.191205881,0.027034673
purple,0.185087441,0.163623679,-0.021463762
white,0.229714112,0.202418737,-0.027295375
dog,0.275634339,0.283574682,0.007940343
black,0.228200059,0.208312633,-0.019887426
sheep,0.192993273,0.202669141,0.009675868
goldfish,0.23083539,0.218603414,-0.012231976
teacher,0.339452515,0.311793141,-0.027659374
us,0.172436006,0.169505111,-0.002930895
that‰Ûªs,NA,NA,NA
farmer,0.259439174,0.279678494,0.02023932
has,0.236766612,0.220066126,-0.016700486
problem,0.158561966,0.175081627,0.016519661
cows,0.219320853,0.223903527,0.004582674
type,0.123895784,0.098904777,-0.024991007
hears,0.328732475,0.299788903,-0.028943572
click,0.127378089,0.113061631,-0.014316458
clack,0.159322956,0.196930931,0.037607975
first,0.276925495,0.283769696,0.006844202
couldn‰Ûªt,NA,NA,NA
believe,0.24673251,0.232409695,-0.014322815
ears,0.24225755,0.245941991,0.003684441
impossible,0.210473135,0.211721054,0.00124792
eyes,0.285682575,0.250602713,-0.035079861
dear,0.279403338,0.237245474,-0.042157864
barn,0.174236642,0.174668088,4.31E-04
night,0.2681317,0.249099779,-0.019031921
we‰Ûªd,NA,NA,NA
some,0.227885094,0.219306697,-0.008578397
electric,0.138530376,0.152138755,0.013608379
blankets,0.174714097,0.167731844,-0.006982254
sincerely,0.197997557,0.205882722,0.007885165
bad,0.204654787,0.217547073,0.012892285
found,0.172707056,0.165862028,-0.006845028
typewriter,0.221760549,0.200686664,-0.021073885
saud,0.184186198,0.186644415,0.002458217
strike,0.163514069,0.173323736,0.009809667
left,0.179749678,0.219216895,0.039467218
note,0.136894745,0.153476315,0.01658157
door,0.233853859,0.236335886,0.002482027
sorry,0.207646524,0.212227135,0.004580612
we‰Ûªre,NA,NA,NA
closed,0.103303919,0.106796396,0.003492477
milk,0.232221935,0.196454825,-0.03576711
today,0.178563774,0.169222111,-0.009341663
background,0.180983187,0.163205045,-0.017778143
busy,0.201319668,0.197026925,-0.004292743
work,0.237766929,0.243082496,0.005315567
got,0.291713217,0.308370489,0.016657273
hens,0.206415637,0.176946905,-0.029468732
too,0.23263279,0.236707436,0.004074645
they‰Ûªd,NA,NA,NA
growing,0.190391952,0.1915351,0.001143148
impatient,0.293376293,0.314776839,0.021400546
new,0.167072804,0.179670716,0.012597912
eggs,0.218502115,0.165215924,-0.053286191
whoever,0.306381271,0.340780153,0.034398882
such,0.16310839,0.167506799,0.004398409
thing,0.28473044,0.265160516,-0.019569924
how,0.241896931,0.24482694,0.00293001
farm,0.132883147,0.186790678,0.053907531
furious,0.319600337,0.30767023,-0.011930107
demand,0.163323645,0.17397794,0.010654295
neutral,0.160146152,0.130019859,-0.030126293
party,0.204595852,0.183512309,-0.021083543
ultimatium,0.144561345,0.187617045,0.0430557
held,0.201742249,0.220506039,0.01876379
an,0.206034882,0.211742284,0.005707401
emergency,0.140312251,0.141705833,0.001393582
meeting,0.218622366,0.228447995,0.009825629
animals,0.227623614,0.224727683,-0.002895931
gathered,0.18300214,0.215203193,0.032201053
snoop,0.243236259,0.225139663,-0.018096596
none,0.138767562,0.151458728,0.012691167
understand,0.190541935,0.200679712,0.010137778
waited,0.232937776,0.279286491,0.046348715
answer,0.187760471,0.197659385,0.009898914
knocked,0.206096288,0.245290022,0.039193734
early,0.21140971,0.250741233,0.039331524
morning,0.248019141,0.233242288,-0.014776852
handed,0.1934459,0.25581667,0.062370769
exchange,0.129889468,0.154153175,0.024263707
leave,0.27286084,0.262337708,-0.010523133
outside,0.196890425,0.217973264,0.021082839
send,0.191865264,0.216287831,0.024422568
decided,0.215144664,0.25587007,0.040725406
deal,0.177106536,0.217194062,0.040087526
come,0.247992183,0.255287448,0.007295265
pond,0.16759168,0.169621865,0.002030185
quite,0.239703435,0.228027448,-0.011675987
boring,0.208782183,0.186525768,-0.022256415
diving,0.159101262,0.158957719,-1.44E-04
board,0.183818937,0.174337586,-0.00948135
kitchen,0.227814497,0.18998655,-0.037827947
table,0.129951557,0.150673162,0.020721605
saturday,0.191271264,0.205585056,0.014313792
pancake,0.142547882,0.119420636,-0.023127246
mom,0.401385842,0.280230867,-0.121154975
squeezing,0.184998685,0.174189399,-0.010809286
oranges,0.181558073,0.164694899,-0.016863174
juice,0.197338315,0.180539006,-0.01679931
henry,0.181470047,0.258221398,0.076751351
betting,0.131594976,0.15983576,0.028240784
pancakes,0.186329052,0.150389997,-0.035939054
grandpa,0.315077636,0.33770312,0.022625484
doing,0.285918433,0.29404703,0.008128597
flipping,0.156241515,0.165296945,0.009055431
seconds,0.162565663,0.168847206,0.006281543
later,0.330726928,0.370962581,0.040235654
something,0.304372004,0.281013405,-0.023358599
air,0.138800094,0.131990772,-0.006809322
headed,0.173456041,0.206444686,0.032988645
toward,0.171572572,0.188211948,0.016639376
ceiling,0.169850068,0.173847628,0.00399756
landed,0.198579524,0.230005025,0.031425501
after,0.281303041,0.331500059,0.050197019
realized,0.233176265,0.234204354,0.001028089
flying,0.168507381,0.193719548,0.025212166
object,0.19653302,0.173996782,-0.022536238
laughed,0.278253567,0.318286708,0.040033141
breakfast,0.192719552,0.168560161,-0.024159391
continued,0.178083463,0.242490177,0.064406714
uneventfully,0.246362915,0.244947681,-0.001415234
pan,0.172839036,0.169405659,-0.003433377
touched,0.261765139,0.232452746,-0.029312393
incident,0.217519914,0.238182636,0.020662722
told,0.321296486,0.328160291,0.006863805
best,0.213837725,0.21535439,0.001516665
tall,0.212873746,0.212771552,-1.02E-04
tale,0.267183848,0.257361691,-0.009822157
bedtime,0.255696542,0.199501982,-0.05619456
story,0.289430404,0.260140112,-0.029290292
he‰Ûªd,NA,NA,NA
ever,0.291285947,0.304556024,0.013270077
across,0.153683518,0.157996484,0.004312966
ocean,0.204484787,0.160753634,-0.043731153
huge,0.200998234,0.226680044,0.02568181
bumpy,0.171965718,0.186661133,0.014695415
mountains,0.159208553,0.161464163,0.00225561
hot,0.178195765,0.160442263,-0.017753503
deserts,0.173025077,0.167778794,-0.005246283
smaller,0.128453812,0.114716587,-0.013737225
lay,0.199507884,0.187367632,-0.012140252
tiny,0.163506209,0.155753709,-0.0077525
town,0.201606796,0.203344173,0.001737377
chewandswallow,0.179237417,0.209051659,0.029814242
most,0.208967243,0.21282203,0.003854787
ways,0.22605171,0.23255377,0.00650206
much,0.218491125,0.230942255,0.01245113
any,0.19192561,0.215779565,0.023853955
main,0.134987412,0.132940624,-0.002046788
lined,0.108619839,0.139761933,0.031142094
stores,0.137353583,0.092990344,-0.04436324
houses,0.188851314,0.162277766,-0.026573548
trees,0.168444073,0.161905886,-0.006538187
gardens,0.136182858,0.123264412,-0.012918446
schoolhouse,0.184446581,0.171655173,-0.012791408
hundred,0.171505828,0.215319372,0.043813544
assorted,0.15870225,0.180673511,0.021971261
need,0.182522142,0.164745397,-0.017776744
sky,0.189181064,0.180230793,-0.008950271
supplied,0.112236642,0.132107873,0.019871231
want,0.24193141,0.215454985,-0.026476425
different,0.182798044,0.173144488,-0.009653555
its,0.19537053,0.194911336,-4.59E-04
weather,0.148028917,0.142026037,-0.00600288
times,0.204282647,0.217969216,0.013686569
lunch,0.208587384,0.181081884,-0.0275055
dinner,0.285665762,0.254059096,-0.031606666
everything,0.283022567,0.264832245,-0.018190323
whatever,0.26612842,0.263654913,-0.002473507
served,0.157420847,0.178039527,0.02061868
never,0.299631494,0.321430579,0.021799085
rained,0.168629754,0.222672193,0.054042439
rain,0.197722882,0.198316859,5.94E-04
snowed,0.19958261,0.194801586,-0.004781024
snow,0.202490569,0.196107437,-0.006383132
blew,0.177938458,0.214839951,0.036901494
wind,0.174070095,0.169220584,-0.004849511
things,0.2600547,0.250617281,-0.009437419
soup,0.176260932,0.173505906,-0.002755027
mashed,0.209484355,0.180257568,-0.029226787
potatoes,0.168487493,0.163514663,-0.00497283
peas,0.21584908,0.160852021,-0.054997059
sometimes,0.2117504,0.203806347,-0.007944053
storms,0.212508674,0.175012901,-0.037495773
hamburgers,0.191402468,0.203797592,0.012395124
watch,0.182032963,0.202734985,0.020702022
report,0.103864016,0.113063314,0.009199298
television,0.233732501,0.220681233,-0.013051268
would,0.187574726,0.226203145,0.038628419
hear,0.248660448,0.249715434,0.001054986
prediction,0.085888476,0.113139998,0.027251522
day‰Ûªs,NA,NA,NA
when,0.342746436,0.359894439,0.017148002
townspeople,0.309798742,0.312542194,0.002743452
carried,0.181146464,0.182632895,0.001486431
their,0.310509612,0.311425818,9.16E-04
plates,0.126048499,0.138918835,0.012870336
cups,0.166265634,0.136866412,-0.029399222
glasses,0.233521502,0.23440096,8.79E-04
forks,0.061483523,0.093149759,0.031666236
spoons,0.17677579,0.186456644,0.009680854
knives,0.156389833,0.178282603,0.02189277
napkins,0.264943018,0.191018162,-0.073924856
always,0.30283501,0.297632648,-0.005202362
prepared,0.14483342,0.191131749,0.046298329
if,0.220374079,0.218241666,-0.002132413
leftovers,0.165073259,0.161992551,-0.003080708
usually,0.209299753,0.205658349,-0.003641405
refrigerators,0.145827563,0.109298868,-0.036528695
case,0.203280409,0.173379128,-0.029901282
hungry,0.261511622,0.267295051,0.005783429
between,0.138960757,0.162988076,0.024027319
meals,0.173743492,0.155691825,-0.018051667
menu,0.1062525,0.119367964,0.013115464
varied,0.167196277,0.160562302,-0.006633975
woke,0.307066319,0.289705956,-0.017360364
coming,0.224980471,0.281279993,0.056299522
brief,0.205261928,0.227168205,0.021906277
shower,0.267720781,0.1972635,-0.070457282
orange,0.154811121,0.147489238,-0.007321884
low,0.107924811,0.115029853,0.007105042
clouds,0.144427935,0.158319582,0.013891647
sunny,0.226635138,0.218753006,-0.007882132
moved,0.150545439,0.189038552,0.038493113
pieces,0.21351355,0.201553474,-0.011960076
toast,0.238159026,0.228808739,-0.009350287
butter,0.206032244,0.187028858,-0.019003386
jelly,0.189060732,0.195241082,0.00618035
sprinkled,0.178099796,0.161522725,-0.016577071
afterwards,0.327371073,0.400055994,0.072684921
frankfurters,0.121043035,0.149031829,0.027988795
rolls,0.159534086,0.191621957,0.03208787
northwest,0.152250064,0.144257177,-0.007992888
five,0.220170632,0.252004677,0.031834045
miles,0.141191569,0.171757121,0.030565552
hour,0.165262545,0.173793353,0.008530808
mustard,0.16143307,0.187034309,0.025601239
nearby,0.208232652,0.220770042,0.01253739
shifted,0.123396635,0.122901301,-4.95E-04
east,0.153930411,0.178340312,0.0244099
baked,0.161757812,0.150361151,-0.011396661
beans,0.168510741,0.165776309,-0.002734432
drizzle,0.117029437,0.11714566,1.16E-04
soda,0.172508312,0.169224493,-0.003283819
finished,0.19198523,0.218019399,0.026034169
meal,0.203836553,0.19733984,-0.006496712
consisted,0.115855894,0.13976252,0.023906626
lamb,0.221283209,0.226559422,0.005276213
chops,0.234513401,0.267014251,0.032500849
becoming,0.244965448,0.256880378,0.011914931
heavy,0.142752841,0.174125195,0.031372354
occasional,0.178057843,0.21886891,0.040811067
ketchup,0.16547404,0.172783277,0.007309238
periods,0.132498776,0.137272924,0.004774148
gradual,0.131718692,0.145079232,0.01336054
clearing,0.117201311,0.143841777,0.026640466
wonderful,0.254635623,0.248161691,-0.006473932
jell,0.164575988,0.160757403,-0.003818585
o,0.124295198,0.161183862,0.036888664
setting,0.18251834,0.189691427,0.007173088
west,0.177873815,0.193382524,0.015508709
sanitation,0.149937599,0.13822486,-0.011712738
department,0.157100598,0.136536763,-0.020563835
rather,0.214202557,0.23393564,0.019733083
unusual,0.238121817,0.220874744,-0.017247073
job,0.271193382,0.285725955,0.014532574
remove,0.155932594,0.137238915,-0.018693679
goods,0.127449135,0.138118429,0.010669294
fell,0.222405639,0.248192472,0.025786834
sidewalks,0.128797534,0.137742172,0.008944637
lawns,0.137444505,0.128739055,-0.00870545
workers,0.212688279,0.163875527,-0.048812753
cleaned,0.150480337,0.111676476,-0.038803861
fed,0.170418914,0.129738184,-0.04068073
emptied,0.144679555,0.150492405,0.00581285
surrounding,0.150518759,0.15540184,0.004883081
oceans,0.145477695,0.127496766,-0.017980929
fish,0.15958996,0.194548655,0.034958695
turtles,0.181592377,0.201643996,0.020051619
whales,0.180288785,0.186906935,0.006618151
soil,0.139359525,0.154407269,0.015047743
richer,0.180711268,0.157566828,-0.02314444
people‰Ûªs,NA,NA,NA
flower,0.260944401,0.208125734,-0.052818666
life,0.298374148,0.284527682,-0.013846466
delicious,0.236456298,0.178980389,-0.057475909
until,0.237236763,0.290267589,0.053030826
turn,0.222212541,0.236311787,0.014099247
worse,0.223850415,0.229823187,0.005972772
gorgonzola,0.139692178,0.191668471,0.051976292
cheese,0.153294774,0.180483657,0.027188882
broccoli,0.20873372,0.177770134,-0.030963586
overcooked,0.159711024,0.161465455,0.001754431
brussel,0.148810573,0.160486808,0.011676234
sprouts,0.1890966,0.176565256,-0.012531343
peanut,0.175841533,0.185426474,0.009584941
mayonnaise,0.224252252,0.172698431,-0.051553822
pea,0.152424521,0.138894639,-0.013529882
fog,0.137862445,0.160602375,0.02273993
going,0.258603695,0.263958741,0.005355046
barely,0.251640044,0.271754399,0.020114355
stuck,0.272036902,0.260985729,-0.011051173
getting,0.282463463,0.280669126,-0.001794337
larger,0.136797507,0.12816103,-0.008636478
portions,0.132619081,0.132871584,2.53E-04
frightened,0.373990431,0.351221248,-0.022769183
violent,0.258366446,0.268263449,0.009897002
frequently,0.242490329,0.25020103,0.007710702
awful,0.241087783,0.233362297,-0.007725487
happening,0.239664218,0.217515481,-0.022148737
tuesday,0.199757871,0.188146136,-0.011611735
hurricane,0.134660644,0.105784498,-0.028876145
bread,0.193895417,0.193169835,-7.26E-04
soft,0.168189255,0.162636449,-0.005552807
hard,0.195906569,0.214200131,0.018293562
seeds,0.152519903,0.136041931,-0.016477972
rye,0.162705527,0.167963975,0.005258448
wheat,0.134813507,0.149950022,0.015136515
than,0.188706546,0.199220134,0.010513589
terrible,0.241500054,0.275412981,0.033912926
stay,0.276535572,0.276133765,-4.02E-04
indoors,0.173788221,0.151864747,-0.021923473
roofs,0.139918558,0.154813023,0.014894465
damaged,0.180815566,0.145925205,-0.034890362
beside,0.254832077,0.246127748,-0.00870433
itself,0.201062157,0.225613326,0.024551169
mess,0.197312986,0.196865668,-4.47E-04
days,0.21113481,0.247142538,0.036007727
clean,0.194051613,0.197988818,0.003937205
sea,0.189313164,0.163026945,-0.026286219
floating,0.180274312,0.140599345,-0.039674967
help,0.221076128,0.23302583,0.011949702
piled,0.14862445,0.18226252,0.03363807
backyards,0.159047787,0.15549074,-0.003557047
birds,0.18933056,0.18481932,-0.004511241
bit,0.183517472,0.171689734,-0.011827738
stayed,0.230221101,0.275138345,0.044917244
staler,0.14680009,0.187360974,0.040560884
storm,0.171535198,0.171046912,-4.88E-04
downpour,0.208776042,0.230894233,0.022118191
maple,0.114042039,0.134877005,0.020834966
syrup,0.176046416,0.165462977,-0.010583439
nearly,0.220845604,0.240624145,0.019778541
flooded,0.16567999,0.144619822,-0.021060168
school,0.195454403,0.222012885,0.026558482
weight,0.168016014,0.13897646,-0.029039554
fifteen,0.266988342,0.296021539,0.029033197
inch,0.148712216,0.165804529,0.017092313
drifts,0.222490187,0.196741997,-0.02574819
cream,0.206115659,0.176462144,-0.029653514
sandwiches,0.172550144,0.17668338,0.004133236
themselves,0.245179381,0.271426008,0.026246627
sick,0.290619398,0.297551373,0.006931974
ended,0.208005691,0.25189676,0.043891069
